lat,lon,hour,solar_elevation,shadow_flag,surface_temp
35.66356829568247,139.7200951048085,10,61.58370956421943,0,31.00395399200001
35.66376484061053,139.72000335961752,10,61.58370956421943,0,31.01238510800003
35.663872659508826,139.72274781351098,10,61.58370956421943,0,29.96117938666669
35.664055908459005,139.72017618708594,10,61.58370956421943,0,31.152278531692332
35.66474200588623,139.72240425450292,10,61.58370956421943,0,29.828981133500015
35.66515048529154,139.72224672205874,10,61.58370956421943,0,29.591309112800015
35.66539443372144,139.72413015198507,10,61.58370956421943,0,30.05670671600001
35.6657476807074,139.72200480532766,10,61.58370956421943,0,29.35760769200002
35.66576016427208,139.722956560547,10,61.58370956421943,0,29.42817081600002
35.666017722841886,139.72189179157306,10,61.58370956421943,0,29.368089620000024
35.666158319666195,139.7218365277837,10,61.58370956421943,0,29.368089620000024
35.66621425174717,139.72276579545525,10,61.58370956421943,0,29.627533614285735
35.66657379210104,139.72166822191107,10,61.58370956421943,0,29.153523414500018
35.66030038480206,139.72417388106993,10,61.58370956421943,0,31.344616652000024
35.666642542073454,139.7225848613025,10,61.58370956421943,0,29.47101
35.66282164330958,139.72317095397645,10,61.58370956421943,0,30.300662196800022
35.66079367478981,139.72238715839086,10,61.58370956421943,0,31.931870466000014
35.660847702469276,139.72241053311978,10,61.58370956421943,0,31.931870466000014
35.662011913519194,139.7199618689453,10,61.58370956421943,0,34.41080846000001
35.662759324835264,139.7228320192824,10,61.58370956421943,0,30.31072889866668
35.6636477023018,139.7221073977384,10,61.58370956421943,0,30.21436858520002
35.66387086705467,139.72216932415517,10,61.58370956421943,0,30.13175124400002
35.6641191879293,139.72313698118694,10,61.58370956421943,0,29.93321978830771
35.66409604211366,139.72363186102177,10,61.58370956421943,0,29.833327715600028
35.664572546627895,139.72174082822679,10,61.58370956421943,0,30.277738676000006
35.664976470391345,139.7232776212154,10,61.58370956421943,0,29.672749136000018
35.66572243041912,139.72227097182807,10,61.58370956421943,0,29.32188938300001
35.66561813927963,139.7213256112381,10,61.58370956421943,0,29.68072451600002
35.665839708782975,139.72159947233789,10,61.58370956421943,0,29.563869662545468
35.66617576996066,139.7220889097535,10,61.58370956421943,0,29.534797848800014
35.66640229854649,139.72291761495615,10,61.58370956421943,0,29.73624835200002
35.666167236100975,139.7211101804407,10,61.58370956421943,0,29.718094868000012
35.66639362627801,139.72138040321022,10,61.58370956421943,0,29.444777559636385
35.6607720835406,139.72474022238353,10,61.58370956421943,0,31.95879686800002
35.665086805423726,139.72153506918832,10,61.58370956421943,0,29.904718760000026
35.66530535350694,139.72182030010012,10,61.58370956421943,0,29.48605688360001
35.66543712552881,139.72238624107555,10,61.58370956421943,0,29.34142906400002
35.66538869726833,139.72310896865415,10,61.58370956421943,0,29.32988375200002
35.665521638885636,139.72210145097137,10,61.58370956421943,0,29.352537629000018
35.66656206270776,139.72308272598718,10,61.58370956421943,0,29.68330702000002
35.66658583356047,139.7221542362292,10,61.58370956421943,0,29.24120512200001
35.66556086361562,139.72281221890898,10,61.58370956421943,0,29.303420681600016
35.66584135586527,139.72269868849384,10,61.58370956421943,0,29.426680179500018
35.666293819172424,139.72251566656487,10,61.58370956421943,0,29.687646006500017
35.66610401375615,139.72237469423692,10,61.58370956421943,0,29.541354750500016
35.66564205541149,139.72255434685582,10,61.58370956421943,0,29.290690456000025
35.666563930549735,139.72240079211304,10,61.58370956421943,0,29.421486688000016
35.666374971841,139.72226406953132,10,61.58370956421943,0,29.535373215500027
35.66643804166054,139.7219673193365,10,61.58370956421943,0,29.343935612000017
35.66650722198091,139.72219668063246,10,61.58370956421943,0,29.34530282000001
35.66642583242938,139.7217258078027,10,61.58370956421943,0,29.284177229000015
35.66589036136975,139.72121863912906,10,61.58370956421943,0,29.78182195200002
35.66628941656528,139.72178186114414,10,61.58370956421943,0,29.269878512000016
35.66611675906372,139.72149077433238,10,61.58370956421943,0,29.536894234400027
35.665900597362906,139.7221974580964,10,61.58370956421943,0,29.450737343600018
35.66599045494749,139.7228598870243,10,61.58370956421943,0,29.51223891680002
35.665875347122984,139.72246362459677,10,61.58370956421943,0,29.476061074000015
35.666024446141726,139.72262482312726,10,61.58370956421943,0,29.56903121800002
35.66588011169148,139.72194679141143,10,61.58370956421943,0,29.38863029257143
35.66535190307642,139.7214305693155,10,61.58370956421943,0,29.70792625850002
35.6655692399373,139.72171213439606,10,61.58370956421943,0,29.534851018000023
35.66485040239056,139.72162826368358,10,61.58370956421943,0,30.18887015600002
35.66443506852896,139.7225264557315,10,61.58370956421943,0,30.0805569
35.664156235561656,139.72263559250877,10,61.58370956421943,0,29.993106225333346
35.66451387381639,139.72346635743662,10,61.58370956421943,0,29.865050739000015
35.66468047730647,139.72291400777533,10,61.58370956421943,0,29.88506514500001
35.66454192092631,139.72238950786965,10,61.58370956421943,0,30.125722236500028
35.664458363585986,139.7220581859367,10,61.58370956421943,0,30.20753001333334
35.664264644758354,139.72186614110973,10,61.58370956421943,0,30.255369634000022
35.66438722729805,139.72235522346497,10,61.58370956421943,0,30.113699034666684
35.66398385395898,139.72197578960123,10,61.58370956421943,0,30.19009494650002
35.664280374693654,139.7224921713268,10,61.58370956421943,0,30.068588404571447
35.6641935082978,139.72216317863794,10,61.58370956421943,0,30.149745220400003
35.66427251833116,139.72397558557302,10,61.58370956421943,0,29.81521546485716
35.6635103023933,139.72289159397207,10,61.58370956421943,0,29.99092882000001
35.66349511276737,139.72231919887207,10,61.58370956421943,0,30.209321309000018
35.66332771081418,139.72223548278146,10,61.58370956421943,0,30.29450325028573
35.66371827794673,139.72238112528885,10,61.58370956421943,0,30.062118581000014
35.66357860898017,139.72264933594823,10,61.58370956421943,0,30.01067738000002
35.663956382247434,139.72250013437386,10,61.58370956421943,0,30.021888485600016
35.663849513621734,139.7232426933458,10,61.58370956421943,0,29.84294581672729
35.663682414131884,139.72282239024128,10,61.58370956421943,0,29.903541442000023
35.6636004886416,139.72349496511262,10,61.58370956421943,0,29.902037960000015
35.66322755960916,139.72300637444476,10,61.58370956421943,0,30.09671020933335
35.66306428949417,139.72234518793027,10,61.58370956421943,0,30.336870422000025
35.66327771136795,139.72262032950755,10,61.58370956421943,0,30.209834012000023
35.66297437346487,139.72310945248938,10,61.58370956421943,0,30.238716281000013
35.6630154346577,139.72273075427108,10,61.58370956421943,0,30.27445737680001
35.6628003861387,139.7224533210641,10,61.58370956421943,0,30.35131155650002
35.66330451053085,139.7201238379541,10,61.58370956421943,0,31.310123133500017
35.66355934871626,139.71979285845384,10,61.58370956421943,0,31.05800428160002
35.66356074402795,139.72058646885552,10,61.58370956421943,0,31.05643958800002
35.66272004375129,139.72091672997328,10,61.58370956421943,0,31.99073636600002
35.66265499129523,139.72055329716213,10,61.58370956421943,0,32.60683447100002
35.662469134923455,139.72089663477595,10,61.58370956421943,0,32.67103628000002
35.66206584725724,139.72102665275798,10,61.58370956421943,0,33.30872487800003
35.66234912471168,139.72112311538967,10,61.58370956421943,0,32.65519945400002
35.662206048389194,139.72097274739457,10,61.58370956421943,0,32.936958236000024
35.66266391176435,139.72323767602808,10,61.58370956421943,0,30.478604318000023
35.662814037291,139.72327592419467,10,61.58370956421943,0,30.484832710000013
35.66184661308404,139.72253536690798,10,61.58370956421943,0,31.2693994967273
35.66202952260174,139.72315180130101,10,61.58370956421943,0,31.071790295600014
35.66203907147462,139.7235039062643,10,61.58370956421943,0,31.23532546250002
35.661693384940286,139.72279246481529,10,61.58370956421943,0,31.324609841600026
35.66180362561657,139.723817776509,10,61.58370956421943,0,32.00751314750002
35.66152507963583,139.72369302931008,10,61.58370956421943,0,31.979827185500028
35.66126357373525,139.72352803698945,10,61.58370956421943,0,31.90729110440002
35.660854011172646,139.72341332410772,10,61.58370956421943,0,31.48208941640002
35.66122316357356,139.72320130159898,10,61.58370956421943,0,31.622159876000016
35.660705571377704,139.72401626363984,10,61.58370956421943,0,31.65027309050002
35.66120691958615,139.72211383058894,10,61.58370956421943,0,32.41402965950001
35.66067734263551,139.7228464307684,10,61.58370956421943,0,31.500022628000018
35.66070658315757,139.72247888968923,10,61.58370956421943,0,31.834248017000018
35.66124392179768,139.72033792855274,10,61.58370956421943,0,34.42425267200001
35.66138272611258,139.7200670678423,10,61.58370956421943,0,34.34601799200002
35.66073993896509,139.7202765898429,10,61.58370956421943,0,32.976648698545475
35.66052267676195,139.72037426629535,10,61.58370956421943,0,32.76810804800001
35.6606939395858,139.72002207181131,10,61.58370956421943,0,32.742615315500025
35.66107438469634,139.7204735341764,10,61.58370956421943,0,34.15703946400002
35.66085143121928,139.72057296052384,10,61.58370956421943,0,33.553619681333345
35.66096289275345,139.72017716349546,10,61.58370956421943,0,33.43889447300002
35.661704077330576,139.71968753958015,10,61.58370956421943,0,33.97835772125001
35.66176417615138,139.72037489601314,10,61.58370956421943,0,34.57191113600002
35.66162978895368,139.72087747456595,10,61.58370956421943,0,34.15631788200002
35.661583594950024,139.72068026461855,10,61.58370956421943,0,34.30513467500001
35.66243294900289,139.72000091411255,10,61.58370956421943,0,33.75485244400001
35.66018634038729,139.72365900525566,10,61.58370956421943,0,31.171191575692323
35.66059512832865,139.72380013631744,10,61.58370956421943,0,31.44932199800002
35.66035327176699,139.72251428228395,10,61.58370956421943,0,31.71325824714288
35.6603876978903,139.7201070932679,10,61.58370956421943,0,31.958236692500016
35.66024671214141,139.7209358104394,10,61.58370956421943,0,32.03334008640001
35.66017662026474,139.72157864853597,10,61.58370956421943,0,31.933807344000023
35.666449868175455,139.72005533998208,10,61.58370956421943,0,31.603442147428588
35.6665426660811,139.72024448449554,10,61.58370956421943,0,30.715093324000026
35.66612239873907,139.72027283792977,10,61.58370956421943,0,31.51036432953849
35.66231110281133,139.71957589464685,10,61.58370956421943,0,34.02222340676925
35.666641903105344,139.72085659725434,10,61.58370956421943,0,29.68762566114287
35.66254759073995,139.72203107677296,10,61.58370956421943,0,30.844598304000012
35.66370865753715,139.72149300043674,10,61.58370956421943,0,30.41789268720003
35.665695633118936,139.72104216362635,10,61.58370956421943,0,30.252369372000025
35.666006001546926,139.72326830648726,10,61.58370956421943,0,29.777071249454572
35.66514064281644,139.72116693395702,10,61.58370956421943,0,30.341063193200018
35.66573574898861,139.7234133864688,10,61.58370956421943,0,29.630004897000013
35.666495078444136,139.72326743684295,10,61.58370956421943,0,29.89522426000002
35.66597641716234,139.720962373538,10,61.58370956421943,0,30.11902861400002
35.665415681616686,139.72109565060882,10,61.58370956421943,0,30.13435273700002
35.664863721783696,139.72123098592147,10,61.58370956421943,0,30.5609786
35.66503936568278,139.72187938070653,10,61.58370956421943,0,29.746942956800023
35.66492010257682,139.72380990655208,10,61.58370956421943,0,29.941247753230787
35.664264589450134,139.7212891913932,10,61.58370956421943,0,30.566029674000024
35.663962885857416,139.72130210116126,10,61.58370956421943,0,30.56781464000002
35.66332151584471,139.7216458584697,10,61.58370956421943,0,30.54624856142858
35.66305692226044,139.72174759292722,10,61.58370956421943,0,30.708048405000017
35.66279153952286,139.721863356359,10,61.58370956421943,0,30.834599239142886
35.66237125734494,139.72267459507214,10,61.58370956421943,0,30.769396438571444
35.66043483164489,139.72144428659038,10,61.58370956421943,0,32.30992246700002
35.66039860861658,139.7215675815774,10,61.58370956421943,0,32.16775182400002
35.6666428977552,139.72416434465893,10,61.58370956421943,0,30.833128948000013
35.660061104207145,139.72462183967633,10,61.58370956421943,0,31.268679641000023
35.661260925541036,139.7229875620546,10,61.58370956421943,0,31.605924281000018
35.66097026769477,139.72310007729757,10,61.58370956421943,0,31.51690557527274
35.66154343544715,139.7233449390682,10,61.58370956421943,0,31.59786564153847
35.661881541956966,139.7235657500595,10,61.58370956421943,0,31.66093541400003
35.66198868046705,139.72361666652608,10,61.58370956421943,0,31.428472076000023
35.66461816015509,139.7211919189221,10,61.58370956421943,0,30.67854095969233
35.664833484773894,139.72200090991424,10,61.58370956421943,0,30.007278349000014
35.665037998743,139.72276786794293,10,61.58370956421943,0,29.601844210000028
35.66525096131879,139.72357234298943,10,61.58370956421943,0,29.578867520000017
35.66580932737942,139.72409059471426,10,61.58370956421943,0,30.22210850160002
35.66655084008344,139.7244525297106,10,61.58370956421943,0,31.114213620500006
35.66317131431244,139.7239315391784,10,61.58370956421943,0,30.55465526300003
35.661225484273274,139.72307536863352,10,61.58370956421943,0,31.62859714700002
35.66025521843471,139.7233052627778,10,61.58370956421943,0,31.25474551280002
35.66086439572133,139.72227706203697,10,61.58370956421943,0,32.145914474000016
35.66087620111007,139.72207590932595,10,61.58370956421943,0,32.23483996100003
35.66128421193633,139.72161985681254,10,61.58370956421943,0,33.09879813200001
35.66430278376333,139.71998936166986,10,61.58370956421943,0,31.398152228000022
35.662039524363024,139.72179060615173,10,61.58370956421943,0,31.871850619076945
35.662346838683995,139.72130783804704,10,61.58370956421943,0,32.092935164000025
35.6637192728613,139.72071625939805,10,61.58370956421943,0,30.84934555400001
35.662590854040936,139.7211191975482,10,61.58370956421943,0,32.05453940600001
35.66608861214917,139.72011897602388,10,61.58370956421943,0,31.93338613345457
35.66104921675254,139.72388113420712,10,61.58370956421943,0,31.88418736072729
35.666641903105344,139.72074323231453,10,61.58370956421943,0,29.76674468600002
35.66342961071484,139.72033287564898,10,61.58370956421943,0,31.158038333600018
35.66340469126931,139.72068519547227,10,61.58370956421943,0,31.066997472000025
35.66352937131872,139.72078677904196,10,61.58370956421943,0,30.985696068500015
35.66501432200738,139.72746392050988,10,61.58370956421943,0,29.471712593000007
35.66449333082168,139.7274798767747,10,61.58370956421943,0,29.13108411320002
35.6606150895457,139.73077621679553,10,61.58370956421943,0,31.31175302266668
35.660942876714294,139.72975562298964,10,61.58370956421943,0,29.47675733733335
35.66662358347337,139.72554483008005,10,61.58370956421943,0,31.714218548000016
35.65997298013227,139.7259380105309,10,61.58370956421943,0,31.646216226285734
35.66069618751048,139.725998242625,10,61.58370956421943,0,31.095784796000007
35.66098939062484,139.72651602189705,10,61.58370956421943,0,30.44706991866669
35.6613014654733,139.72574051401367,10,61.58370956421943,0,31.774603568000014
35.66119049796574,139.72612286932517,10,61.58370956421943,0,30.803401668500012
35.66154935670483,139.72599249191015,10,61.58370956421943,0,31.693814004363663
35.661737458944025,139.72680681947932,10,61.58370956421943,0,30.82788798400002
35.66143838954177,139.72637484722162,10,61.58370956421943,0,30.767700449600014
35.662037657975354,139.73109650155249,10,61.58370956421943,0,30.918997206000018
35.66211315392988,139.72746857130352,10,61.58370956421943,0,30.366561622400017
35.66183526176143,139.72624361005475,10,61.58370956421943,0,31.47928664000001
35.66221698251521,139.72642389085007,10,61.58370956421943,0,31.787737050909122
35.66239306931055,139.73222270944785,10,61.58370956421943,0,31.407070012307702
35.66224839482615,139.73276245652232,10,61.58370956421943,0,31.997515439000008
35.66243639159057,139.72879859073257,10,61.58370956421943,0,29.945820450500026
35.66214401856113,139.7295628656339,10,61.58370956421943,0,29.454451592000016
35.66264868843826,139.72774597272436,10,61.58370956421943,0,30.530720984857155
35.662361398611424,139.72806185737446,10,61.58370956421943,0,29.884631319384642
35.663304470293724,139.7310359778946,10,61.58370956421943,0,29.675298409250015
35.663965579402564,139.7287695696994,10,61.58370956421943,0,31.594941043400016
35.663218992791506,139.7289255653912,10,61.58370956421943,0,31.607386434000023
35.662807703089484,139.73247659733178,10,61.58370956421943,0,31.097674760000018
35.66318001774856,139.72832305441563,10,61.58370956421943,0,30.946816091000017
35.66293394571446,139.7282197133193,10,61.58370956421943,0,30.473864663600022
35.66348745069244,139.72823057049365,10,61.58370956421943,0,30.792788716400015
35.66345402791932,139.73204830578487,10,61.58370956421943,0,30.309311053333357
35.66362615793992,139.73049718479743,10,61.58370956421943,0,29.49609446900001
35.664061833931044,139.7319829025891,10,61.58370956421943,0,30.3222079926154
35.66437198056853,139.73223141404873,10,61.58370956421943,0,30.496577406500023
35.66424379213529,139.73120352807055,10,61.58370956421943,0,30.06374214050002
35.6640144606954,139.73081808493686,10,61.58370956421943,0,29.752779632857166
35.66457746889587,139.72772223174576,10,61.58370956421943,0,29.47518758000002
35.664293503708926,139.72783004415513,10,61.58370956421943,0,29.705789996000018
35.66450909762998,139.73088056938298,10,61.58370956421943,0,29.657690859000017
35.664696265270614,139.7294632324424,10,61.58370956421943,0,30.63554840300003
35.66457451424784,139.72940280564512,10,61.58370956421943,0,30.996472326000017
35.66461987384797,139.73290175386302,10,61.58370956421943,0,30.012568684400023
35.6646702916422,139.72795611078607,10,61.58370956421943,0,29.731698587600015
35.66464730719246,139.73133161491538,10,61.58370956421943,0,29.8420387837143
35.66483362919268,139.7279699064236,10,61.58370956421943,0,29.49828769850002
35.66558544637438,139.72838029806243,10,61.58370956421943,0,29.602466099750025
35.665140403180004,139.728090875094,10,61.58370956421943,0,29.653038554000013
35.66514850113526,139.7299610278793,10,61.58370956421943,0,28.812189357714306
35.66660319133711,139.72786595060327,10,61.58370956421943,0,31.05266077700001
35.66487354509648,139.73304335841445,10,61.58370956421943,0,29.878371522500018
35.66512740059412,139.73204029672772,10,61.58370956421943,0,29.857664018000012
35.66568920788226,139.73270591524596,10,61.58370956421943,0,29.1001005757143
35.66565754926265,139.72921016681588,10,61.58370956421943,0,28.713945697142876
35.665778684389934,139.72903112843397,10,61.58370956421943,0,29.019195228500017
35.666110316706025,139.72910499474395,10,61.58370956421943,0,28.84714194145457
35.66589580260391,139.72885582898343,10,61.58370956421943,0,29.43508281200001
35.666645413607924,139.72781097954328,10,61.58370956421943,0,31.05266077700001
35.662255940061414,139.7331589595185,10,61.58370956421943,0,32.06673034400002
35.66393054118748,139.72809391815423,10,61.58370956421943,0,30.46028626266668
35.66267461134569,139.72817523599855,10,61.58370956421943,0,30.247318298000035
35.66416752831279,139.7324573336392,10,61.58370956421943,0,30.38622663080002
35.66576354923389,139.7292636112768,10,61.58370956421943,0,28.577644011500013
35.66661531014451,139.73215859606532,10,61.58370956421943,0,27.682208222000035
35.66652625190682,139.73184793097303,10,61.58370956421943,0,27.614018723000015
35.666177446157526,139.73253048216347,10,61.58370956421943,0,27.998640918000017
35.66634767860459,139.7323940599979,10,61.58370956421943,0,27.50872471800002
35.66636834581462,139.73220937858753,10,61.58370956421943,0,27.50872471800002
35.66616032650645,139.73291657469028,10,61.58370956421943,0,28.17129840050002
35.66628101178265,139.73265904728305,10,61.58370956421943,0,27.85117234400003
35.66620047231893,139.73184899983164,10,61.58370956421943,0,27.777029793500017
35.66567080654362,139.73204137351175,10,61.58370956421943,0,28.81368677600002
35.66622036102792,139.7319393341524,10,61.58370956421943,0,27.733997554666686
35.666344956151114,139.73188656029254,10,61.58370956421943,0,27.50325588600001
35.66633975028302,139.72962212830424,10,61.58370956421943,0,27.582886257500014
35.66613835838606,139.72943628771532,10,61.58370956421943,0,28.084720767714316
35.666251036405725,139.72835397997412,10,61.58370956421943,0,30.265134727250025
35.666619454574715,139.72799195103542,10,61.58370956421943,0,30.9844333
35.66652002801181,139.729347388971,10,61.58370956421943,0,28.549787148500016
35.665069208013094,139.73238809708323,10,61.58370956421943,0,30.1413217
35.66529912492589,139.73253591639963,10,61.58370956421943,0,29.95545736800001
35.66517308270085,139.73269384724347,10,61.58370956421943,0,29.967183075500017
35.66471317029157,139.73237052163245,10,61.58370956421943,0,30.37545607000002
35.66493340633626,139.73254614663756,10,61.58370956421943,0,30.261924636800018
35.6645306888835,139.73205078881307,10,61.58370956421943,0,30.570852880000015
35.664644555604426,139.73244280554118,10,61.58370956421943,0,30.31286832600001
35.66455610555363,139.7322832194952,10,61.58370956421943,0,30.431748960500027
35.66504144443258,139.73284673603823,10,61.58370956421943,0,29.951089898000024
35.66454759298438,139.7325498397035,10,61.58370956421943,0,30.20436518000002
35.66480126446253,139.73269144425493,10,61.58370956421943,0,30.112781233000014
35.66438341231239,139.73247770103524,10,61.58370956421943,0,30.328051930400015
35.66479258317996,139.7320176663324,10,61.58370956421943,0,30.323454693500018
35.66481001386459,139.73173418023836,10,61.58370956421943,0,30.005037647000027
35.66482953133668,139.73224039647732,10,61.58370956421943,0,30.29514209450003
35.66437672255974,139.73163595853285,10,61.58370956421943,0,30.323388232000028
35.66465080544912,139.73191536080543,10,61.58370956421943,0,30.51388588000001
35.66398359766795,139.73148062493112,10,61.58370956421943,0,30.162147454181834
35.66442323604861,139.72952905562158,10,61.58370956421943,0,31.081049332000017
35.66441723218725,139.73006017169493,10,61.58370956421943,0,30.325704890000015
35.664631933748396,139.73049223600458,10,61.58370956421943,0,29.606849710400017
35.66422357542525,139.72854065354986,10,61.58370956421943,0,31.12646152550002
35.664764740116986,139.72843608452249,10,61.58370956421943,0,30.226901325200014
35.66384891710516,139.73221293716983,10,61.58370956421943,0,30.26826316500002
35.664000249821164,139.73263793953947,10,61.58370956421943,0,30.20768554228573
35.66373818067258,139.7317428609445,10,61.58370956421943,0,30.224246663000024
35.663802318631454,139.7328508702217,10,61.58370956421943,0,30.139080998000015
35.66466547293876,139.7299048850026,10,61.58370956421943,0,29.985406818800005
35.66427736215023,139.7293481641866,10,61.58370956421943,0,31.76953350500002
35.66358232244983,139.72946951663477,10,61.58370956421943,0,31.468747745000016
35.66296910377424,139.7299685574531,10,61.58370956421943,0,29.934243942285732
35.6638609052989,139.729270663393,10,61.58370956421943,0,31.998577096727296
35.663457829196176,139.73036035204873,10,61.58370956421943,0,29.552178480500004
35.66346675349215,139.7300057270281,10,61.58370956421943,0,30.31283034800001
35.66369488469091,139.7297425074609,10,61.58370956421943,0,31.014701766000016
35.663802409010394,139.72991870631537,10,61.58370956421943,0,30.46174208600002
35.66240378288565,139.72952563888458,10,61.58370956421943,0,29.743524936800018
35.66318611569138,139.72806285222347,10,61.58370956421943,0,30.710716359500015
35.66221750803385,139.73294179168164,10,61.58370956421943,0,32.120792027000014
35.66186598365005,139.73286685141278,10,61.58370956421943,0,32.44809022880002
35.66141089708743,139.73043980911595,10,61.58370956421943,0,30.657263187636378
35.66184720866148,139.73063975656967,10,61.58370956421943,0,30.700680673000015
35.661548485861296,139.72786506746905,10,61.58370956421943,0,29.09088819800002
35.6619010824263,139.72773247052723,10,61.58370956421943,0,29.69624802350002
35.66073452059414,139.73274188619064,10,61.58370956421943,0,32.583031259789486
35.66013877658326,139.72670014389834,10,61.58370956421943,0,30.820455146857157
35.659989238500174,139.72645180670565,10,61.58370956421943,0,31.339375688000025
35.66098578180002,139.7258713042175,10,61.58370956421943,0,31.347502980000023
35.66218156933336,139.73148107594108,10,61.58370956421943,0,31.014481493600012
35.66227042649541,139.72687411900773,10,61.58370956421943,0,31.51082357120002
35.6618916530392,139.72748831943056,10,61.58370956421943,0,30.12013688109092
35.6622856063731,139.7272225357493,10,61.58370956421943,0,30.977749172000017
35.66203305589444,139.72719450012625,10,61.58370956421943,0,30.713222907500025
35.664556531294494,139.72702173935272,10,61.58370956421943,0,28.788545340000024
35.66470481421679,139.7261463005942,10,61.58370956421943,0,29.250523973750024
35.66463962814932,139.72697366812199,10,61.58370956421943,0,28.722865101714305
35.665359403313204,139.72547829546295,10,61.58370956421943,0,30.480404475200007
35.66473561332683,139.72531777734372,10,61.58370956421943,0,29.89118909750002
35.66588076368704,139.72630845117425,10,61.58370956421943,0,30.839273788400032
35.66472705041332,139.72881375644985,10,61.58370956421943,0,30.765604064000023
35.66403020188053,139.72522486344448,10,61.58370956421943,0,30.700075737714307
35.66657855582334,139.72675127562476,10,61.58370956421943,0,30.947072442500012
35.66186367859269,139.72569364749614,10,61.58370956421943,0,32.32000562600002
35.666233455058276,139.72972941861383,10,61.58370956421943,0,27.362102510857152
35.66554565374609,139.72768176344795,10,61.58370956421943,0,30.18677051514288
35.662070493380654,139.7318197143085,10,61.58370956421943,0,31.54189337300003
35.666473463418804,139.7275340425364,10,61.58370956421943,0,30.99989794160002
35.664228487129364,139.72964129416064,10,61.58370956421943,0,31.305742371200022
35.66487843499597,139.7295077455025,10,61.58370956421943,0,30.07706292400001
35.664120150576395,139.72916674350063,10,61.58370956421943,0,32.00529143450003
35.66390235956569,139.72997443593005,10,61.58370956421943,0,30.46174208600002
35.662684847030235,139.7293866317878,10,61.58370956421943,0,30.361070003600016
35.663310650364316,139.7278858166826,10,61.58370956421943,0,30.616977161000015
35.66160749834592,139.7323198484749,10,61.58370956421943,0,32.457699247076945
35.66118407356569,139.7311873707498,10,61.58370956421943,0,31.526181874400017
35.661493415365506,139.7313836858878,10,61.58370956421943,0,31.573054322000022
35.664877592126615,139.72893940972614,10,61.58370956421943,0,30.205134234500015
35.66382427890665,139.7252787714292,10,61.58370956421943,0,31.2809908426667
35.66388066430257,139.72539522569778,10,61.58370956421943,0,30.973582442857168
35.66387813993846,139.72508421243467,10,61.58370956421943,0,30.718526535200034
35.66627494463575,139.7263435139422,10,61.58370956421943,0,30.962150571636375
35.66040793141016,139.72565129407218,10,61.58370956421943,0,31.23296133200002
35.66058999454209,139.7261822173856,10,61.58370956421943,0,31.052148074000016
35.66067848109283,139.72644843154998,10,61.58370956421943,0,30.517940031500018
35.6627373058708,139.73117860425936,10,61.58370956421943,0,30.01496129840002
35.66305768097166,139.73184431256513,10,61.58370956421943,0,30.218189172000017
35.663616273926515,139.73296859327615,10,61.58370956421943,0,30.09495056200002
35.66203857168148,139.72965188592593,10,61.58370956421943,0,29.346556094000025
35.66114898617767,139.7277393188646,10,61.58370956421943,0,28.897399782500013
35.66074391709978,139.726645448279,10,61.58370956421943,0,30.314913712571446
